number,value,params_batch_size,params_delta_min,params_fclayer1,params_fclayer2,params_first_conv_outchann,params_learning_rate,params_max_loss_reset,params_second_conv_outchann,params_split_size,params_weight_decay,state
42,0.001790476473979652,40,0.1,120,150,6,0.0001634865585070643,1,24,0.7999999999999999,0.012475458746665148,COMPLETE
43,0.011912015732377768,40,0.1,120,150,6,0.00017646501334919255,1,24,0.7999999999999999,0.01000972427325293,COMPLETE
44,0.003127752058207989,40,0.1,120,150,6,0.00011274009380702811,3,24,0.7999999999999999,0.015309294097303661,COMPLETE
45,0.14669775888323783,40,0.1,120,150,6,1.0802139661319088e-05,1,24,0.7999999999999999,0.019946817708889616,COMPLETE
46,0.04344765305519104,50,0.1,120,120,8,0.0002705382927452607,3,24,0.7999999999999999,0.015674745755773756,COMPLETE
47,0.5247404783964157,40,0.1,120,150,6,0.00013121206567438977,1,24,0.7999999999999999,0.019182687690572683,COMPLETE
48,0.0014546696096658708,40,0.1,120,150,8,0.0003226521437353382,1,24,0.7999999999999999,0.010970487098748195,COMPLETE
49,0.0010091489180922507,50,0.1,120,120,6,0.0002058693325416417,1,24,0.7999999999999999,0.013618924564800971,COMPLETE
50,0.0016753676161170006,50,0.1,120,90,6,0.0004981071078438197,3,24,0.7999999999999999,0.013152075124700296,COMPLETE
51,0.0001829377468675375,50,0.1,120,120,6,0.0001830510891333867,1,24,0.7999999999999999,0.016787428072265933,COMPLETE
52,1.9663830025820063e-05,50,0.1,120,120,6,0.00014713209626023078,1,24,0.7999999999999999,0.01748033904829595,COMPLETE
53,0.001914367452263832,50,0.1,120,120,6,0.00012687533290183433,1,24,0.7999999999999999,0.014081125377822032,COMPLETE
54,0.003092617392539978,50,0.1,120,120,8,0.00014536735878982004,1,24,0.75,0.016690413936319943,COMPLETE
55,0.056662026643753055,50,0.1,120,90,6,8.49180351100961e-05,1,24,0.7999999999999999,0.01187678971308457,COMPLETE
56,0.02843957543373108,50,0.1,120,90,6,0.0001855762352302578,3,24,0.7999999999999999,0.010136492758906039,COMPLETE
57,0.00013617663178592921,50,0.1,150,120,6,0.00011067135353804499,1,24,0.7999999999999999,0.013225846916283042,COMPLETE
58,0.0019092682003974916,50,0.1,150,120,8,0.00010839442456145327,1,24,0.75,0.011105013363835393,COMPLETE
59,0.044708398580551145,50,0,150,120,6,8.776380009226858e-05,3,24,0.7999999999999999,0.01311041648273695,COMPLETE
60,0.05457650661468506,50,0.1,150,120,6,5.471120565826479e-05,1,24,0.7999999999999999,0.013526411621637128,COMPLETE
61,3.921335679478943e-05,50,0.1,120,120,6,0.00020562050653972108,1,24,0.7999999999999999,0.017008713762516954,COMPLETE
62,0.0003462628531269729,50,0.1,120,120,6,0.00015199927042103958,1,24,0.7999999999999999,0.01470244760425608,COMPLETE
63,7.726617390289903e-05,50,0.1,120,90,6,0.00014868578538344374,1,24,0.7999999999999999,0.020598955390122197,COMPLETE
64,0.0002761837048456073,50,0.1,120,90,6,0.00012369528141492337,1,24,0.7999999999999999,0.018177120488285164,COMPLETE
65,0.05610014796257019,50,0.1,120,90,6,0.0003067034994622057,3,24,0.75,0.01994509088325604,COMPLETE
66,0.0036393852531909944,50,0.1,150,90,6,0.00021476651023828928,1,24,0.7999999999999999,0.025522861120298897,COMPLETE
67,0.05552656292915344,50,0,120,120,8,0.00015891686022107368,1,24,0.7999999999999999,0.01249861064868527,COMPLETE
68,0.028617798686027526,50,0.1,120,90,6,0.00010515188373171481,3,20,0.7999999999999999,0.021228884547088833,COMPLETE
69,0.008055374622344971,50,0.1,150,120,6,1.8721828784181796e-05,1,24,0.7999999999999999,0.017104353085527126,COMPLETE
70,9.643390425480903e-05,50,0.1,120,60,6,0.00035902987663437606,1,24,0.7999999999999999,0.023176468384481744,COMPLETE
71,0.0013014956377446652,50,0.1,120,60,6,0.0003572929603622177,1,24,0.7999999999999999,0.02270772640744749,COMPLETE
72,0.00014081232016906144,50,0.1,120,60,6,0.00025509308271610823,1,24,0.7999999999999999,0.02871179739082877,COMPLETE
73,0.0036679203063249587,50,0.1,120,60,6,0.000399041365416203,1,24,0.7999999999999999,0.025773226277427376,COMPLETE
74,0.00031021445523947476,50,0.1,120,60,6,0.0004963412284319655,1,24,0.7999999999999999,0.028348125776792816,COMPLETE
75,0.0007819671742618084,50,0.1,120,60,6,0.0002583502593487774,1,24,0.7999999999999999,0.02805429076209407,COMPLETE
76,0.055226439237594606,50,0.1,120,60,6,0.00020079298910924732,1,24,0.7999999999999999,0.023694947085688978,COMPLETE
77,0.055522667169570925,50,0.1,150,90,6,0.00023676492383813342,1,24,0.7999999999999999,0.020120901623372947,COMPLETE
78,0.004644804820418358,50,0,120,120,6,0.00030059133589628736,3,20,0.7999999999999999,0.0221146119656677,COMPLETE
79,7.32789165340364e-05,50,0.1,120,90,8,0.0003565606691627722,1,24,0.7999999999999999,0.03222290054756251,COMPLETE
80,0.0005187530722469091,50,0.1,120,90,8,0.0003653734563446577,1,24,0.7999999999999999,0.03832599921639194,COMPLETE
81,2.527810080209747e-05,50,0.1,120,60,6,0.0002326195751127066,1,24,0.7999999999999999,0.01873522881121204,COMPLETE
82,0.00021444569807499647,50,0.1,120,60,6,0.00044771403142645783,1,24,0.7999999999999999,0.035043760532119224,COMPLETE
83,0.0005866626184433698,50,0.1,120,60,8,0.00034890877509180176,1,24,0.7999999999999999,0.018846498649800227,COMPLETE
84,4.88334516330724e-05,50,0.1,120,60,6,0.00022907154096416036,1,24,0.7999999999999999,0.03215171619034397,COMPLETE
85,0.0027752864733338357,50,0.1,120,60,6,0.00022416805211857447,1,24,0.7999999999999999,0.032466978998060114,COMPLETE
86,0.00042136451695114376,50,0.1,120,90,6,0.0005620973827998846,1,24,0.7999999999999999,0.031648239585006274,COMPLETE
87,2.85141977656167e-05,50,0.1,120,60,6,0.00028289534342090133,1,24,0.7999999999999999,0.03309155512084128,COMPLETE
88,0.006819332242012024,50,0.1,120,60,10,0.00028482262112790015,1,24,0.7999999999999999,0.030003229559600154,COMPLETE
89,0.0006852764263749122,50,0.1,120,60,8,0.00031515454057665874,1,24,0.7999999999999999,0.03997330567130685,COMPLETE
90,0.0010888862889260054,40,0.1,120,30,6,0.00019494070778432299,1,24,0.7999999999999999,0.044212952720011335,COMPLETE
91,0.0010061834938824177,50,0.1,120,60,6,0.00014356399429066828,1,24,0.7999999999999999,0.033122749064363806,COMPLETE
92,0.00026027997955679893,50,0.1,120,60,6,0.00012072719397109446,1,24,0.7999999999999999,0.024237616089715086,COMPLETE
93,0.0032845106720924377,50,0.1,210,90,6,9.703959827730757e-05,1,24,0.7999999999999999,0.03415585587348087,COMPLETE
94,0.0008872443996369839,50,0.1,120,60,6,0.00026928878003392093,1,24,0.7999999999999999,0.017711205759492702,COMPLETE
95,0.002578001543879509,50,0.1,120,90,6,0.0002291112876028256,1,24,0.7999999999999999,0.037098414978452454,COMPLETE
96,1.4444110679626465,50,0,120,120,6,0.00039250412349057964,1,24,0.7999999999999999,0.026863853370479522,COMPLETE
97,0.0014935360476374627,50,0.1,120,30,6,0.00045355127799210943,1,24,0.7999999999999999,0.020912950339516432,COMPLETE
98,0.0002876898506656289,50,0.1,120,60,6,0.00033245128030657487,1,24,0.7999999999999999,0.015368575483440224,COMPLETE
99,0.01034101128578186,50,0.1,120,90,6,0.0001638552351065916,5,24,0.7999999999999999,0.029889333675500684,COMPLETE
100,2.472868856772337e-05,50,0.1,150,120,6,0.00027569237694219004,1,24,0.7999999999999999,0.08201759607479059,COMPLETE
101,0.00014235508046112955,50,0.1,150,120,6,0.00020419581497141935,1,24,0.7999999999999999,0.06205262546742797,COMPLETE
102,0.08080803394317627,50,0.1,150,120,6,0.0002830922637704908,1,24,0.7999999999999999,0.012588533111354352,COMPLETE
103,0.047329282760620116,50,0.1,180,120,6,0.000243926165500424,1,24,0.7999999999999999,0.08152006025326236,COMPLETE
104,0.0006087787356227636,50,0.1,120,120,6,0.0007639148919953829,1,24,0.7999999999999999,0.09784363303071074,COMPLETE
105,0.055217673778533934,50,0.1,150,120,6,0.00013561361174467968,1,24,0.7999999999999999,0.06372989566341265,COMPLETE
106,0.0009911647997796536,50,0.1,120,60,6,0.00022226636465400853,1,24,0.7999999999999999,0.04965566545525182,COMPLETE
107,1.5909121721051634e-05,50,0.1,150,120,6,0.0003763474738159258,1,24,0.7999999999999999,0.08339100065288091,COMPLETE
108,0.00903875470161438,50,0.1,120,90,8,0.0003809165547791925,1,24,0.7999999999999999,0.0825094476013303,COMPLETE
109,0.08654039055109024,40,0.1,120,120,6,0.00043642365964644176,1,24,0.7999999999999999,0.06939200295868753,COMPLETE
110,0.027941120862960814,50,0.1,150,120,6,0.00032470098090385053,3,24,0.7999999999999999,0.08948943279970913,COMPLETE
111,0.055538902282714846,50,0.1,150,120,6,0.0002959392623763898,1,24,0.7999999999999999,0.0736460210946828,COMPLETE
112,0.00016178231686353684,50,0.1,150,120,6,0.00016992088929716523,1,24,0.7999999999999999,0.01939632134023158,COMPLETE
113,0.003201736956834793,50,0.1,150,120,6,0.0002696858399305092,1,24,0.7999999999999999,0.08734188344685229,COMPLETE
114,0.0012633057311177253,50,0.1,150,120,6,0.00015299422765121325,1,24,0.7999999999999999,0.014328367907025864,COMPLETE
115,0.0002897005574777722,50,0,120,60,6,0.0005302814919979715,1,24,0.75,0.021443525792383653,COMPLETE
116,0.0530052387714386,50,0.1,120,120,6,7.529012773459366e-05,1,24,0.7999999999999999,0.017395027931330086,COMPLETE
117,0.002890187054872513,50,0.1,120,90,6,0.0001918238930404162,1,24,0.7999999999999999,0.011499789092034819,COMPLETE
118,0.002107092924416065,50,0.1,180,60,6,0.0002463272291963505,1,24,0.7999999999999999,0.016167967835455772,COMPLETE
119,0.0005729867983609438,50,0.1,150,120,10,0.00035427498128560726,1,24,0.7999999999999999,0.010613783847516427,COMPLETE
120,0.004347401857376099,50,0.1,120,120,6,0.00011572759768093755,1,20,0.7999999999999999,0.018422440515569054,COMPLETE
121,0.0011306257918477058,50,0.1,120,60,6,0.00024960026136192824,1,24,0.7999999999999999,0.029565982300507495,COMPLETE
122,2.0283224585000427e-05,50,0.1,120,60,6,0.00021947404485615755,1,24,0.7999999999999999,0.02665918738878002,COMPLETE
123,2.0607195619959384e-05,50,0.1,120,60,6,0.00022015578653715627,1,24,0.7999999999999999,0.02225006368512957,COMPLETE
124,0.00417263999581337,50,0.1,120,60,6,0.00021161869741994065,1,24,0.7999999999999999,0.025495929655863274,COMPLETE
125,0.00032771730795502665,50,0.1,120,60,6,0.0009537899614083635,1,24,0.7999999999999999,0.024559635830090503,COMPLETE
126,0.000315447342582047,50,0.1,120,60,6,0.00029900989949341897,1,24,0.7999999999999999,0.026656378463901984,COMPLETE
127,0.057437942028045655,50,0.1,120,60,6,0.00022687639621740346,1,24,0.7999999999999999,0.022486323876090654,COMPLETE
128,0.10246969699859619,50,0.1,120,60,6,0.00018978856039861996,1,24,0.7999999999999999,0.020525345409386685,COMPLETE
129,0.0013609249889850617,50,0.1,120,60,6,0.0002682575425513229,1,24,0.7999999999999999,0.023303211847479483,COMPLETE
130,0.003589724830817431,10,0.1,120,60,6,0.00032986439688722396,1,24,0.7999999999999999,0.019530258104990508,COMPLETE
131,0.055297902822494506,50,0.1,120,60,6,0.00017534138376203346,1,24,0.7999999999999999,0.021715738181903598,COMPLETE
132,0.001889357827603817,50,0.1,120,60,6,0.0001388028613766857,1,24,0.7999999999999999,0.018675100823190363,COMPLETE
133,0.0002669942891225219,50,0.1,120,120,6,0.0004094150309209875,1,24,0.7999999999999999,0.07956837249775874,COMPLETE
134,0.0023574697226285933,50,0.1,120,90,6,0.00021035570435815504,1,24,0.7999999999999999,0.031063000758976025,COMPLETE
135,0.0555910861492157,50,0.1,120,30,6,0.00015171061300013164,1,24,0.7999999999999999,0.014780533202250909,COMPLETE
136,9.340352145954967e-05,50,0,120,60,6,0.0002310211739133115,1,24,0.7999999999999999,0.02755330175070096,COMPLETE
137,0.04769762277603149,50,0,120,60,6,0.00023401087831175359,5,24,0.7999999999999999,0.033875025838633666,COMPLETE
138,0.004912442341446876,50,0,120,60,6,0.0002850042912593584,1,24,0.7999999999999999,0.025093264828738134,COMPLETE
139,0.00011340508121065795,50,0,120,60,6,0.00025939134822685765,1,24,0.7999999999999999,0.027644266934714116,COMPLETE
140,0.0010580615513026714,50,0,120,60,6,0.00034798801393928877,1,24,0.7999999999999999,0.023220467926782493,COMPLETE
141,7.526714878622443e-05,50,0,120,60,6,0.00025202117201421505,1,24,0.7999999999999999,0.026365158541861104,COMPLETE
142,5.63417433295399e-05,50,0,120,60,6,0.00019739438729215797,1,24,0.7999999999999999,0.026168248057834492,COMPLETE
143,0.004131938666105271,50,0,120,60,6,0.00019200111810857305,1,24,0.7999999999999999,0.026422902203614426,COMPLETE
144,0.00011196987703442574,50,0,120,60,6,0.00021641892576781014,1,24,0.7999999999999999,0.02843947004612428,COMPLETE
145,0.006335927844047546,50,0,120,60,6,0.0001704375504320615,1,24,0.7999999999999999,0.03194891359374869,COMPLETE
146,0.0547144079208374,50,0,120,60,6,0.00024640912621069766,1,24,0.7999999999999999,0.0367998162454485,COMPLETE
147,0.004645752310752868,50,0,120,60,6,0.0002023965556973439,1,24,0.7999999999999999,0.024151101937044093,COMPLETE
148,0.0009462824836373329,50,0,120,90,6,0.00030786597698188254,1,24,0.7999999999999999,0.027636210566858506,COMPLETE
149,0.002948765978217125,50,0,120,60,6,0.00022683961854077375,1,16,0.7999999999999999,0.029550223145895393,COMPLETE
150,0.0005854428187012672,50,0,120,60,6,0.00028161110757713386,1,24,0.7999999999999999,0.020422335375260774,COMPLETE
151,3.456717822700739e-05,50,0,120,60,6,0.00026118611335472134,1,24,0.7999999999999999,0.02643283564186351,COMPLETE
152,0.0007603270560503006,50,0,120,60,6,0.00026275011531261733,1,24,0.7999999999999999,0.026313666773080936,COMPLETE
153,0.0003036842215806246,50,0,120,60,6,0.00018114752506110494,1,24,0.7999999999999999,0.09237374267085229,COMPLETE
154,0.0002625374402850866,50,0,120,60,6,0.00023699399696240574,1,24,0.7999999999999999,0.056934559791679384,COMPLETE
155,1.7058461671695114e-05,50,0,120,60,6,0.00020598208499578863,1,24,0.7999999999999999,0.02528806342991721,COMPLETE
156,2.8222628752700985e-05,50,0,120,60,6,0.00020304128619400816,1,24,0.7999999999999999,0.025073752439576578,COMPLETE
157,0.0006218959111720324,50,0,120,60,6,0.00019856215969841568,1,24,0.7999999999999999,0.025025263053871923,COMPLETE
158,0.0005037848465144634,50,0,120,60,6,0.00030682113799313085,1,24,0.7999999999999999,0.028983659816826882,COMPLETE
159,0.0003320999490097165,50,0,120,60,6,0.00021089580710514303,1,24,0.7999999999999999,0.03060997912391717,COMPLETE
160,0.03298537015914917,50,0,120,60,6,0.0002677530095242332,9,24,0.7999999999999999,0.02413503076134569,COMPLETE
161,0.000662413788959384,50,0,120,60,6,0.0001561069207806136,1,24,0.7999999999999999,0.0223819823803619,COMPLETE
162,0.00017344282008707523,50,0,120,120,6,0.00018144172835323776,1,24,0.7999999999999999,0.02576688789803602,COMPLETE
163,0.0003827612195163965,50,0,120,60,6,0.00024900405185288667,1,24,0.7999999999999999,0.02181263305717783,COMPLETE
164,0.0006850315257906914,50,0,180,60,10,0.00021955637366448085,1,24,0.7999999999999999,0.026982019414357773,COMPLETE
165,0.0002550688898190856,50,0.1,120,120,6,0.00016503359520756946,1,24,0.7999999999999999,0.017903199221013393,COMPLETE
166,0.0013692960329353809,50,0.1,120,90,6,0.00019835352774973084,1,24,0.7999999999999999,0.024728025058667336,COMPLETE
167,6.832642364315689e-05,50,0.1,120,30,6,0.00032888347545821417,1,24,0.7999999999999999,0.06742003671956164,COMPLETE
168,0.0008544271253049374,50,0.1,120,30,6,0.0003778877111554971,1,24,0.7999999999999999,0.07493345060362461,COMPLETE
169,0.029233950873215994,30,0,120,30,6,0.0003208240887871017,7,24,0.7999999999999999,0.08488647604594776,COMPLETE
170,0.00021124865859746932,50,0.1,120,0,6,0.00027791081630279264,1,24,0.7999999999999999,0.07977579656375952,COMPLETE
171,0.0021938126534223556,50,0.1,120,30,6,0.0002400181011009099,1,24,0.7999999999999999,0.03547269932587235,COMPLETE
172,0.00027297531720250846,50,0.1,120,120,6,0.00029265739104279394,1,24,0.7999999999999999,0.03292816123205315,COMPLETE
173,0.002113974578678608,50,0.1,120,90,6,0.00021167177492585526,1,24,0.7999999999999999,0.018888312264954354,COMPLETE
174,2.9601924179587513e-05,50,0.1,120,60,6,0.0002610419572186853,1,24,0.7999999999999999,0.09397197060095129,COMPLETE
175,5.3718911367468536e-05,50,0.1,120,60,6,0.0003406440858010644,1,24,0.7999999999999999,0.09108456747254769,COMPLETE
176,0.0013105600513517856,50,0.1,120,60,6,0.00038419885510667534,1,24,0.75,0.09431873673172553,COMPLETE
177,0.0015883908793330192,50,0.1,210,60,8,0.00045357439972797266,1,24,0.7999999999999999,0.09667210981402721,COMPLETE
178,2.756996254902333e-05,50,0.1,120,30,6,0.0003333285522748479,1,24,0.7999999999999999,0.08943699571612634,COMPLETE
179,0.05543237924575806,50,0.1,120,30,6,0.0003206532815014893,1,24,0.7999999999999999,0.08909681180331665,COMPLETE
180,0.0012895548343658447,50,0.1,120,30,6,0.00033516154387366507,1,24,0.7999999999999999,0.08704397677706083,COMPLETE
181,0.0006115091405808925,50,0.1,120,30,6,0.0003471492642111381,1,24,0.7999999999999999,0.09847619336263766,COMPLETE
182,0.00041527402587234976,50,0.1,120,30,6,0.0004278840353154404,1,24,0.7999999999999999,0.08352283369208098,COMPLETE
183,3.806276945397258e-05,50,0.1,120,60,6,0.0002878928797942351,1,24,0.7999999999999999,0.0918158532075512,COMPLETE
184,0.005764319598674774,50,0.1,120,60,6,0.0002892659487806631,1,24,0.7999999999999999,0.0771614443738138,COMPLETE
185,0.0009150158986449241,50,0.1,120,60,6,0.00026690015039495716,1,24,0.7999999999999999,0.09186842968273426,COMPLETE
186,0.002735222838819027,50,0.1,120,60,6,0.00023406282998071715,1,24,0.7999999999999999,0.0995702707559778,COMPLETE
187,0.004942645132541656,50,0.1,120,30,6,0.0002978843852772132,1,24,0.7999999999999999,0.09241127701875351,COMPLETE
188,0.0006911161728203296,50,0.1,120,60,6,0.00027009444165124543,1,24,0.7999999999999999,0.08587243444295985,COMPLETE
189,0.0001963942567817867,50,0.1,120,60,6,0.00021849069068730024,1,24,0.7999999999999999,0.0942794330248965,COMPLETE
190,0.000609134268015623,50,0.1,120,60,6,0.0002486870080951672,1,24,0.7999999999999999,0.08975757541040238,COMPLETE
191,0.0030811310978606345,20,0.1,120,120,6,0.0003574763340515507,1,24,0.7999999999999999,0.08154711966519343,COMPLETE
192,0.004435027614235878,50,0.1,120,60,6,0.00033589771400909603,1,24,0.7999999999999999,0.0874483441680488,COMPLETE
193,0.006407582014799118,50,0.1,120,60,6,0.0004062471198110575,1,24,0.7999999999999999,0.0690354242496256,COMPLETE
194,0.004488823935389519,50,0.1,120,60,6,0.00019287925539522758,1,24,0.7999999999999999,0.0782599160160957,COMPLETE
195,0.0003485438693314791,50,0.1,120,120,6,0.00030971524411204667,1,24,0.7999999999999999,0.08463483118181958,COMPLETE
196,0.0010693912766873836,50,0.1,120,60,6,0.0002765208619059974,1,24,0.7999999999999999,0.016579201077956424,COMPLETE
197,0.00022273398470133544,50,0.1,120,60,6,0.00036921346117798725,1,24,0.7999999999999999,0.04546075648512994,COMPLETE
198,0.002259550616145134,50,0.1,120,120,6,0.00024083384583249595,1,24,0.7999999999999999,0.0707031252058428,COMPLETE
199,0.0006422105617821216,50,0.1,120,60,6,0.0003000314913236093,1,20,0.7999999999999999,0.06644686630948177,COMPLETE
